Id,SalePrice
2272,196323.47715276346
2273,166723.16310262226
2274,180871.45495645676
2275,162309.23933635963
2276,191627.4059362017
2277,182716.31429251804
2278,148306.9185187886
2279,123066.0471558623
2280,116364.16196537968
2281,172450.09314628167
2282,191127.15553349236
2283,103225.70601643324
2284,110577.71999386694
2285,138809.9330488717
2286,123630.10802783731
2287,358497.4204393851
2288,271406.0637697288
2289,382384.05989648326
2290,465878.119904727
2291,328890.990996125
2292,447316.1461485613
2293,488118.72992682003
2294,408051.94723460963
2295,485351.86965820397
2296,289482.5610505049
2297,331355.0529656102
2298,337378.65384491987
2299,380724.3843274933
2300,334611.17501751275
2301,302013.721226982
2302,245871.40633938083
2303,236742.10149559157
2304,241733.5255719778
2305,192729.44362430664
2306,188830.15393215517
2307,199307.9068061115
2308,223731.094648987
2309,283357.6907308415
2310,206980.00215329177
2311,196449.57516515566
2312,175119.34874380784
2313,174459.7487539131
2314,171939.80865672854
2315,178606.76700008468
2316,190236.09698082833
2317,189576.15192764084
2318,181200.95867933743
2319,181611.80765475877
2320,185246.68872400234
2321,230633.89489173057
2322,174749.2895294553
2323,188453.70826195076
2324,174174.80152713472
2325,214377.5232676645
2326,171025.63056560617
2327,207947.31834906613
2328,225592.10785528106
2329,188970.78337880442
2330,179186.54638321145
2331,365311.3927406979
2332,396073.0893389381
2333,314006.7621064655
2334,257053.66948004652
2335,275436.78832403035
2336,323244.12798066577
2337,199499.1337342539
2338,269260.7035867366
2339,218912.83005417418
2340,411361.2553910779
2341,215961.3346768064
2342,228927.2468321939
2343,224686.41500438418
2344,216137.4380735459
2345,231331.37657649996
2346,211816.02016932174
2347,199968.4961918788
2348,240875.7466062408
2349,181179.78060411915
2350,307855.7736526894
2351,264417.35753929755
2352,254086.9407585592
2353,257293.43566821917
2354,135457.38740909623
2355,139973.3026928387
2356,153889.40000919986
2357,191450.06749892543
2358,199311.93098832647
2359,130268.02176628062
2360,115611.27130754967
2361,145407.2207482983
2362,272576.4736923179
2363,138293.7881316749
2364,156990.23727998263
2365,215878.0373559351
2366,189065.91499822924
2367,223410.86979683174
2368,214191.8576907116
2369,219118.77771307356
2370,168325.18903290963
2371,169810.41581793057
2372,194338.3305346336
2373,279125.7598208928
2374,314904.1589902814
2375,245384.6479782048
2376,282663.9758762751
2377,351677.14527653565
2378,143939.411843133
2379,200463.5459143292
2380,149538.59516623605
2381,167664.07760259628
2382,201888.44436011452
2383,206136.4437057672
2384,248690.04594029428
2385,161372.37012938736
2386,134425.06892227798
2387,137158.41387716195
2388,98478.48475187115
2389,118584.8070377192
2390,148939.25118714737
2391,144350.04460382368
2392,114017.89141102655
2393,166073.5193545336
2394,141440.04171476216
2395,208472.62357688928
2396,142262.41112323303
2397,218239.42428644004
2398,132565.65364974423
2399,59865.22882517555
2400,59396.484612919194
2401,117470.45479971518
2402,139206.64994960616
2403,139490.73285746455
2404,152042.4981117061
2405,162365.79109208114
2406,142815.4831463762
2407,127173.471162601
2408,144399.90560019406
2409,121029.82509854014
2410,164343.55797523455
2411,114287.7159782078
2412,156795.07203035278
2413,131002.76850751218
2414,149351.0381627283
2415,130369.97574963627
2416,124492.79284901371
2417,134246.17284268938
2418,131037.58294099593
2419,130994.54703552346
2420,123409.18818911936
2421,152855.34365882172
2422,105441.02003710749
2423,123469.64748802767
2424,154503.49059404075
2425,210665.73668036427
2426,133090.66041603632
2427,133515.00105002048
2428,173361.74868492794
2429,113178.64273249113
2430,134328.9705005811
2431,108397.9775726326
2432,147041.88615768676
2433,146127.5982379609
2434,137835.24168318184
2435,153595.20084283358
2436,107307.82350428814
2437,107492.23344835364
2438,122388.96466153163
2439,105063.9857278175
2440,119449.09898364817
2441,95218.41222081326
2442,95940.76487663735
2443,125330.93295939059
2444,130335.80720572441
2445,87936.95653966388
2446,135678.52397008272
2447,176796.02587239665
2448,129117.1127599562
2449,110196.6978858489
2450,148580.16904824777
2451,123273.63960281771
2452,193909.10585273884
2453,92273.18830786395
2454,127047.09408425982
2455,122410.51452725453
2456,142210.1686057252
2457,137208.30605034126
2458,127259.74709704732
2459,111882.57157881072
2460,137060.90477312764
2461,125242.4704143499
2462,138108.22613540225
2463,125522.62032954906
2464,177141.6852779734
2465,144469.9481652691
2466,119373.71027970623
2467,128610.47870217514
2468,78050.18919231591
2469,77333.30211320463
2470,188497.77165135613
2471,205241.0061937803
2472,157926.67938469682
2473,116298.29275777588
2474,75592.21803408118
2475,217213.9430986241
2476,116155.64138536947
2477,129062.45017224734
2478,156167.64921627607
2479,101594.07930225629
2480,153795.7021426507
2481,121333.37623139178
2482,128336.9500044026
2483,109304.86198359603
2484,124538.43169222928
2485,126219.37423627987
2486,155079.59042867017
2487,180175.57916489273
2488,161176.49931970634
2489,150392.13011778393
2490,147777.22625199376
2491,92481.57430319872
2492,194558.95225392343
2493,151197.28448278853
2494,153831.08543587392
2495,90242.56413241483
2496,246966.4782452548
2497,153835.96462496623
2498,108533.4516118236
2499,88928.37043265668
2500,127920.3752379816
2501,141599.90885596134
2502,147846.32595804386
2503,96640.35212079444
2504,190740.76344604103
2505,226748.37508154655
2506,251375.96645154495
2507,292761.4369339793
2508,251991.00464748655
2509,216850.58081664302
2510,213343.04805005976
2511,175393.47707788917
2512,206829.72259856923
2513,220740.05307145626
2514,258601.1517920153
2515,153033.54806408565
2516,174816.61955946198
2517,143957.28118095163
2518,153728.5168389261
2519,227740.09992813173
2520,215405.00462772563
2521,188036.62927328874
2522,224599.4268441237
2523,120250.80658304864
2524,138201.03947774225
2525,149739.2101258035
2526,135641.22460524066
2527,110398.47832786775
2528,130044.61932570615
2529,127807.94818351805
2530,119127.46515388803
2531,247747.65743749856
2532,226316.5222531372
2533,195678.26708620286
2534,222974.02025737183
2535,298807.8429264815
2536,238149.6750334656
2537,231289.85431344176
2538,180699.04115698067
2539,185898.5624678005
2540,180569.6030886434
2541,179326.31357613218
2542,167627.25433284583
2543,124937.4682011713
2544,123912.26439546555
2545,135349.81652461708
2546,130060.22939118919
2547,135349.7913154377
2548,152061.5154509368
2549,158589.9536478031
2550,747789.5642001453
2551,137857.97471095988
2552,131731.44929688913
2553,76321.35497292154
2554,99492.40888856478
2555,117903.51844182497
2556,100998.83965976968
2557,108061.3184459167
2558,148061.01110051206
2559,139760.5099355619
2560,149799.04539279424
2561,138673.48505686413
2562,136519.76469279052
2563,148517.18574148812
2564,203314.7414839293
2565,141932.9817641526
2566,161744.8197875606
2567,136749.93782750468
2568,196497.75862641638
2569,222313.10610418723
2570,114539.78771144612
2571,191555.30944527342
2572,142992.10710395247
2573,222575.7448721839
2574,296656.0462348792
2575,128194.76393407305
2576,119170.02894760366
2577,147865.9412452236
2578,83366.04099558081
2579,62292.30686637637
2580,109701.60517488515
2581,109948.70257519867
2582,111509.7817160447
2583,280887.35167718714
2584,175785.7145479861
2585,189051.5337950039
2586,224722.29286605128
2587,195385.8584392418
2588,140889.84123919322
2589,151728.7597674909
2590,207740.25509324094
2591,219598.1609471283
2592,214988.00905806062
2593,249572.14740376562
2594,180290.21071988292
2595,199634.76372522264
2596,302949.09453684324
2597,189882.4621118842
2598,280637.3628944179
2599,329216.0432866958
2600,154969.11262231093
2601,148319.2885559763
2602,82007.09933579218
2603,94068.0045036547
2604,87707.45827789276
2605,76783.49641758518
2606,152136.1933753208
2607,196958.20404432755
2608,211439.31585406855
2609,169264.12582574403
2610,111518.19047266978
2611,122335.6129436543
2612,158914.80290672425
2613,130797.71527841943
2614,125033.39917637067
2615,155472.9562882483
2616,145080.1999122344
2617,182342.8257135406
2618,202765.72058577545
2619,196295.28769689944
2620,183748.26446760364
2621,177006.61101065422
2622,182668.50499872334
2623,245050.13498354485
2624,316470.20087779366
2625,304129.52322142315
2626,172714.85021859757
2627,164057.4696941004
2628,475948.23645240354
2629,515535.96936888667
2630,361053.74867798656
2631,500820.4614781988
2632,438305.2545765159
2633,304861.2850219115
2634,435947.8275847611
2635,159219.54920380763
2636,174403.44028599816
2637,177141.37005543674
2638,261041.78667021493
2639,187240.59086890589
2640,152739.44993305497
2641,101766.74241095435
2642,195726.8491523303
2643,98452.97128649594
2644,123318.53862431551
2645,106669.12338915723
2646,93738.6844568359
2647,100616.27628461922
2648,143149.19535960833
2649,149359.38481060782
2650,134981.1164875705
2651,140814.86457157525
2652,410276.6401478428
2653,247876.96247497285
2654,249598.23584798444
2655,407551.99896456377
2656,315024.8387021902
2657,351570.59796305303
2658,301186.0497118768
2659,292863.66010703053
2660,365890.7648596479
2661,347480.67350683856
2662,370308.51454472804
2663,281362.7513817005
2664,275164.059437309
2665,320329.9612362418
2666,282544.5480745525
2667,168415.31153923486
2668,176040.85557775275
2669,185372.15021662982
2670,275715.9835349449
2671,184176.6746204023
2672,193267.5582151106
2673,205237.46951249728
2674,201747.74020101456
2675,166506.38257412327
2676,191017.36560446088
2677,198042.08090730058
2678,248149.2860750644
2679,275385.40314796026
2680,284588.7594726067
2681,412368.8744098943
2682,330728.9539264212
2683,515202.8581047351
2684,313365.95709491515
2685,327916.7314338588
2686,258651.96528172758
2687,321277.00662242115
2688,209065.23491939672
2689,202697.9752563476
2690,447384.3866566609
2691,193535.1744708015
2692,134062.8765977779
2693,198835.2709337371
2694,135848.69543119933
2695,192732.76946348822
2696,184049.17549910507
2697,191876.24430906272
2698,193515.34592947955
2699,177189.74994759785
2700,159213.0735121576
2701,152207.54117497653
2702,109311.90701454734
2703,122975.68840189652
2704,139245.79335786175
2705,117176.95084639861
2706,113977.70679917597
2707,124780.38607945427
2708,133542.61100448697
2709,106721.11024358502
2710,126290.59128622425
2711,286635.0377712443
2712,387759.3710850133
2713,169338.6322849418
2714,150288.41251698707
2715,173524.3905252242
2716,140290.96352814737
2717,188537.48655411933
2718,218596.95407249028
2719,156383.06080687646
2720,169956.48051771964
2721,135012.3285537441
2722,160125.07917022897
2723,140014.62341182685
2724,127465.01470789814
2725,131721.9974656565
2726,152938.65535683464
2727,180361.05287495875
2728,178258.02186654953
2729,150628.6044349798
2730,148738.095534827
2731,130948.74640483575
2732,133095.6595165894
2733,158265.47513787332
